datetime, albedo, sky, ground, has_fix, latitude, longitude, altitude, satelites, hdop #, gps_data
2017-07-20 18:31:22.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40508833333333, -85.40067833333333, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 52.57, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40508833333333, longitude: -85.40067833333333, magvariation: nil, satelites: 7, speed: 0.8334, time: ~T[18:31:22.000000]}
2017-07-20 18:31:24.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405091666666664, -85.40067333333333, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 49.75, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405091666666664, longitude: -85.40067333333333, magvariation: nil, satelites: 7, speed: 0.94452, time: ~T[18:31:24.000000]}
2017-07-20 18:31:25.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40509333333333, -85.40067166666667, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 48.69, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40509333333333, longitude: -85.40067166666667, magvariation: nil, satelites: 7, speed: 1.03712, time: ~T[18:31:25.000000]}
2017-07-20 18:31:26.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405095, -85.40066833333333, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 42.22, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405095, longitude: -85.40066833333333, magvariation: nil, satelites: 7, speed: 0.9815600000000001, time: ~T[18:31:26.000000]}
2017-07-20 18:31:27.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405098333333335, -85.400665, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 46.29, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405098333333335, longitude: -85.400665, magvariation: nil, satelites: 7, speed: 0.7963600000000001, time: ~T[18:31:27.000000]}
2017-07-20 18:31:29.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.4051, -85.400665, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 16.39, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.4051, longitude: -85.400665, magvariation: nil, satelites: 7, speed: 0.50004, time: ~T[18:31:29.000000]}
2017-07-20 18:31:30.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510166666667, -85.40066333333333, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 40.79, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40510166666667, longitude: -85.40066333333333, magvariation: nil, satelites: 7, speed: 0.50004, time: ~T[18:31:30.000000]}
2017-07-20 18:31:31.000000, , 0.0, 0.1046875, true, 42.40510333333334, -85.40066333333333, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 38.2, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40510333333334, longitude: -85.40066333333333, magvariation: nil, satelites: 7, speed: 0.44448, time: ~T[18:31:31.000000]}
2017-07-20 18:31:32.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405105, -85.40066166666666, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 18.32, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405105, longitude: -85.40066166666666, magvariation: nil, satelites: 7, speed: 0.37040000000000006, time: ~T[18:31:32.000000]}
2017-07-20 18:31:34.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510666666667, -85.40066166666666, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 7.44, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40510666666667, longitude: -85.40066166666666, magvariation: nil, satelites: 7, speed: 0.31484000000000006, time: ~T[18:31:34.000000]}
2017-07-20 18:31:35.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510666666667, -85.40066166666666, 266.2, 7, 1.86 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 46.16, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.86, latitude: 42.40510666666667, longitude: -85.40066166666666, magvariation: nil, satelites: 7, speed: 0.18520000000000003, time: ~T[18:31:35.000000]}
2017-07-20 18:31:36.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510666666667, -85.40066166666666, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 92.94, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40510666666667, longitude: -85.40066166666666, magvariation: nil, satelites: 7, speed: 0.18520000000000003, time: ~T[18:31:36.000000]}
2017-07-20 18:31:37.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510666666667, -85.40066, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 97.46, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40510666666667, longitude: -85.40066, magvariation: nil, satelites: 7, speed: 0.09260000000000002, time: ~T[18:31:37.000000]}
2017-07-20 18:31:39.000000, , 0.0, 0.1046875, true, 42.40510666666667, -85.40066166666666, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 299.33, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40510666666667, longitude: -85.40066166666666, magvariation: nil, satelites: 7, speed: 0.31484000000000006, time: ~T[18:31:39.000000]}
2017-07-20 18:31:40.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510833333333, -85.40066166666666, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 288.9, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40510833333333, longitude: -85.40066166666666, magvariation: nil, satelites: 7, speed: 0.40744, time: ~T[18:31:40.000000]}
2017-07-20 18:31:42.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510833333333, -85.400665, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 261.61, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40510833333333, longitude: -85.400665, magvariation: nil, satelites: 7, speed: 0.51856, time: ~T[18:31:42.000000]}
2017-07-20 18:31:43.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510833333333, -85.40066666666667, 266.3, 7, 1.48 #, %XGPS.GpsData{altitude: {266.3, :meter}, angle: 268.04, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40510833333333, longitude: -85.40066666666667, magvariation: nil, satelites: 7, speed: 0.5741200000000001, time: ~T[18:31:43.000000]}
2017-07-20 18:31:44.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510833333333, -85.40066833333333, 266.3, 7, 1.48 #, %XGPS.GpsData{altitude: {266.3, :meter}, angle: 275.26, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40510833333333, longitude: -85.40066833333333, magvariation: nil, satelites: 7, speed: 0.6852400000000001, time: ~T[18:31:44.000000]}
2017-07-20 18:31:46.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510833333333, -85.40067333333333, 266.3, 7, 1.48 #, %XGPS.GpsData{altitude: {266.3, :meter}, angle: 265.21, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40510833333333, longitude: -85.40067333333333, magvariation: nil, satelites: 7, speed: 0.5926400000000001, time: ~T[18:31:46.000000]}
2017-07-20 18:31:47.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510833333333, -85.400675, 266.3, 7, 1.48 #, %XGPS.GpsData{altitude: {266.3, :meter}, angle: 271.9, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40510833333333, longitude: -85.400675, magvariation: nil, satelites: 7, speed: 0.66672, time: ~T[18:31:47.000000]}
2017-07-20 18:31:48.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510833333333, -85.40067833333333, 266.3, 7, 1.48 #, %XGPS.GpsData{altitude: {266.3, :meter}, angle: 278.84, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40510833333333, longitude: -85.40067833333333, magvariation: nil, satelites: 7, speed: 0.66672, time: ~T[18:31:48.000000]}
2017-07-20 18:31:49.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40510833333333, -85.40068, 266.3, 7, 1.48 #, %XGPS.GpsData{altitude: {266.3, :meter}, angle: 290.46, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40510833333333, longitude: -85.40068, magvariation: nil, satelites: 7, speed: 0.66672, time: ~T[18:31:49.000000]}
2017-07-20 18:31:51.000000, , 0.0, 0.1046875, true, 42.40511, -85.400685, 266.3, 7, 1.48 #, %XGPS.GpsData{altitude: {266.3, :meter}, angle: 295.72, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40511, longitude: -85.400685, magvariation: nil, satelites: 7, speed: 0.6482, time: ~T[18:31:51.000000]}
2017-07-20 18:31:52.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40511, -85.40068666666667, 266.3, 7, 1.48 #, %XGPS.GpsData{altitude: {266.3, :meter}, angle: 298.14, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40511, longitude: -85.40068666666667, magvariation: nil, satelites: 7, speed: 0.5741200000000001, time: ~T[18:31:52.000000]}
2017-07-20 18:31:53.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40511166666667, -85.40068833333333, 266.3, 7, 1.48 #, %XGPS.GpsData{altitude: {266.3, :meter}, angle: 298.72, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40511166666667, longitude: -85.40068833333333, magvariation: nil, satelites: 7, speed: 0.48152000000000006, time: ~T[18:31:53.000000]}
2017-07-20 18:31:54.000000, , 0.0, 0.1046875, true, 42.40511166666667, -85.40069, 266.3, 7, 1.48 #, %XGPS.GpsData{altitude: {266.3, :meter}, angle: 300.73, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40511166666667, longitude: -85.40069, magvariation: nil, satelites: 7, speed: 0.53708, time: ~T[18:31:54.000000]}
2017-07-20 18:31:56.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40511333333333, -85.40069166666666, 266.3, 7, 1.48 #, %XGPS.GpsData{altitude: {266.3, :meter}, angle: 264.04, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40511333333333, longitude: -85.40069166666666, magvariation: nil, satelites: 7, speed: 0.16668, time: ~T[18:31:56.000000]}
2017-07-20 18:31:57.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40511333333333, -85.40069333333334, 266.3, 7, 1.48 #, %XGPS.GpsData{altitude: {266.3, :meter}, angle: 327.65, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40511333333333, longitude: -85.40069333333334, magvariation: nil, satelites: 7, speed: 0.16668, time: ~T[18:31:57.000000]}
2017-07-20 18:31:58.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40511333333333, -85.40069333333334, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 340.14, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40511333333333, longitude: -85.40069333333334, magvariation: nil, satelites: 7, speed: 0.25928, time: ~T[18:31:58.000000]}
2017-07-20 18:32:00.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405115, -85.40069333333334, 266.2, 7, 1.87 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 352.17, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.87, latitude: 42.405115, longitude: -85.40069333333334, magvariation: nil, satelites: 7, speed: 0.25928, time: ~T[18:32:00.000000]}
2017-07-20 18:32:01.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405115, -85.40069333333334, 266.2, 7, 1.87 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 339.78, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.87, latitude: 42.405115, longitude: -85.40069333333334, magvariation: nil, satelites: 7, speed: 0.25928, time: ~T[18:32:01.000000]}
2017-07-20 18:32:02.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405116666666665, -85.40069333333334, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 326.66, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405116666666665, longitude: -85.40069333333334, magvariation: nil, satelites: 7, speed: 0.31484000000000006, time: ~T[18:32:02.000000]}
2017-07-20 18:32:03.000000, , 0.0, 0.1046875, true, 42.405116666666665, -85.400695, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 317.88, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405116666666665, longitude: -85.400695, magvariation: nil, satelites: 7, speed: 0.18520000000000003, time: ~T[18:32:03.000000]}
2017-07-20 18:32:05.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405116666666665, -85.40069666666666, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 238.32, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405116666666665, longitude: -85.40069666666666, magvariation: nil, satelites: 7, speed: 0.09260000000000002, time: ~T[18:32:05.000000]}
2017-07-20 18:32:06.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405116666666665, -85.40069666666666, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 204.18, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405116666666665, longitude: -85.40069666666666, magvariation: nil, satelites: 7, speed: 0.11112, time: ~T[18:32:06.000000]}
2017-07-20 18:32:08.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405116666666665, -85.40069666666666, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 72.63, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405116666666665, longitude: -85.40069666666666, magvariation: nil, satelites: 7, speed: 0.22224, time: ~T[18:32:08.000000]}
2017-07-20 18:32:09.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405116666666665, -85.400695, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 69.65, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405116666666665, longitude: -85.400695, magvariation: nil, satelites: 7, speed: 0.31484000000000006, time: ~T[18:32:09.000000]}
2017-07-20 18:32:10.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405116666666665, -85.400695, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 63.09, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405116666666665, longitude: -85.400695, magvariation: nil, satelites: 7, speed: 0.18520000000000003, time: ~T[18:32:10.000000]}
2017-07-20 18:32:11.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405116666666665, -85.40069333333334, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 348.05, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405116666666665, longitude: -85.40069333333334, magvariation: nil, satelites: 7, speed: 0.20372, time: ~T[18:32:11.000000]}
2017-07-20 18:32:13.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405118333333334, -85.400695, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 88.06, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405118333333334, longitude: -85.400695, magvariation: nil, satelites: 7, speed: 0.07408000000000001, time: ~T[18:32:13.000000]}
2017-07-20 18:32:14.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405118333333334, -85.400695, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 18.5, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405118333333334, longitude: -85.400695, magvariation: nil, satelites: 7, speed: 0.16668, time: ~T[18:32:14.000000]}
2017-07-20 18:32:15.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405118333333334, -85.400695, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 344.99, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405118333333334, longitude: -85.400695, magvariation: nil, satelites: 7, speed: 0.14816000000000001, time: ~T[18:32:15.000000]}
2017-07-20 18:32:16.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405118333333334, -85.400695, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 349.88, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405118333333334, longitude: -85.400695, magvariation: nil, satelites: 7, speed: 0.18520000000000003, time: ~T[18:32:16.000000]}
2017-07-20 18:32:18.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40512, -85.400695, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 340.9, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40512, longitude: -85.400695, magvariation: nil, satelites: 7, speed: 0.09260000000000002, time: ~T[18:32:18.000000]}
2017-07-20 18:32:19.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40512, -85.400695, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 311.6, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40512, longitude: -85.400695, magvariation: nil, satelites: 7, speed: 0.2778, time: ~T[18:32:19.000000]}
2017-07-20 18:32:20.000000, , 0.0, 0.1046875, true, 42.40512, -85.40069666666666, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 324.49, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40512, longitude: -85.40069666666666, magvariation: nil, satelites: 7, speed: 0.50004, time: ~T[18:32:20.000000]}
2017-07-20 18:32:21.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405121666666666, -85.40069666666666, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 340.52, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.405121666666666, longitude: -85.40069666666666, magvariation: nil, satelites: 7, speed: 0.50004, time: ~T[18:32:21.000000]}
2017-07-20 18:32:23.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405123333333336, -85.40069833333334, 266.2, 7, 1.87 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 343.82, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.87, latitude: 42.405123333333336, longitude: -85.40069833333334, magvariation: nil, satelites: 7, speed: 0.44448, time: ~T[18:32:23.000000]}
2017-07-20 18:32:24.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405125, -85.40069833333334, 266.2, 7, 1.49 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 325.65, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.49, latitude: 42.405125, longitude: -85.40069833333334, magvariation: nil, satelites: 7, speed: 0.50004, time: ~T[18:32:24.000000]}
2017-07-20 18:32:25.000000, , 0.0, 0.1046875, true, 42.40512666666667, -85.4007, 266.2, 7, 1.49 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 320.31, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.49, latitude: 42.40512666666667, longitude: -85.4007, magvariation: nil, satelites: 7, speed: 0.44448, time: ~T[18:32:25.000000]}
2017-07-20 18:32:26.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40512666666667, -85.4007, 266.2, 7, 1.48 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 312.39, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.48, latitude: 42.40512666666667, longitude: -85.4007, magvariation: nil, satelites: 7, speed: 0.38892, time: ~T[18:32:26.000000]}
2017-07-20 18:32:28.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40512833333333, -85.40070333333334, 266.2, 7, 1.49 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 288.61, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.49, latitude: 42.40512833333333, longitude: -85.40070333333334, magvariation: nil, satelites: 7, speed: 0.37040000000000006, time: ~T[18:32:28.000000]}
2017-07-20 18:32:29.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40512833333333, -85.40070333333334, 266.2, 7, 1.49 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 279.46, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.49, latitude: 42.40512833333333, longitude: -85.40070333333334, magvariation: nil, satelites: 7, speed: 0.2778, time: ~T[18:32:29.000000]}
2017-07-20 18:32:30.000000, , 0.0, 0.1046875, true, 42.40512833333333, -85.400705, 266.2, 7, 1.49 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 196.26, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.49, latitude: 42.40512833333333, longitude: -85.400705, magvariation: nil, satelites: 7, speed: 0.20372, time: ~T[18:32:30.000000]}
2017-07-20 18:32:31.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40512833333333, -85.400705, 266.2, 7, 1.49 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 188.68, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.49, latitude: 42.40512833333333, longitude: -85.400705, magvariation: nil, satelites: 7, speed: 0.22224, time: ~T[18:32:31.000000]}
2017-07-20 18:32:33.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40512666666667, -85.40070666666666, 266.2, 7, 1.49 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 190.79, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.49, latitude: 42.40512666666667, longitude: -85.40070666666666, magvariation: nil, satelites: 7, speed: 0.33336, time: ~T[18:32:33.000000]}
2017-07-20 18:32:34.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405125, -85.40070666666666, 266.2, 7, 1.49 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 184.91, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.49, latitude: 42.405125, longitude: -85.40070666666666, magvariation: nil, satelites: 7, speed: 0.38892, time: ~T[18:32:34.000000]}
2017-07-20 18:32:35.000000, , 0.0, 0.1046875, true, 42.405125, -85.40070666666666, 266.2, 7, 1.49 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 186.1, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.49, latitude: 42.405125, longitude: -85.40070666666666, magvariation: nil, satelites: 7, speed: 0.35188, time: ~T[18:32:35.000000]}
2017-07-20 18:32:36.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405123333333336, -85.40070666666666, 266.2, 6, 1.52 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 189.36, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.405123333333336, longitude: -85.40070666666666, magvariation: nil, satelites: 6, speed: 0.33336, time: ~T[18:32:36.000000]}
2017-07-20 18:32:38.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.405121666666666, -85.40070666666666, 266.2, 6, 1.52 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 194.44, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.405121666666666, longitude: -85.40070666666666, magvariation: nil, satelites: 6, speed: 0.463, time: ~T[18:32:38.000000]}
2017-07-20 18:32:39.000000, 0.7657142857142857, 0.13671875, 0.1046875, true, 42.40512, -85.40070833333333, 266.2, 6, 1.52 #, %XGPS.GpsData{altitude: {266.2, :meter}, angle: 196.21, date: ~D[2017-07-20], fix_quality: 1, geoidheight: {-34.1, :meter}, has_fix: true, hdop: 1.52, latitude: 42.40512, longitude: -85.40070833333333, magvariation: nil, satelites: 6, speed: 0.42596000000000006, time: ~T[18:32:39.000000]}
